,EndDate,TurkID,Sex,Age,Race,PoliticalOrient,,Negligent,Plaint_Harm,Neg_Cause,Reckless,Reck_Cause,Liability_Def,Liability_Plaint,Damages_Comp,Damages_Pun,Why_Neg,Why_Reck,Attn_Task,Attn_Mandate,Attn_Exposure,Condition,Mandate,Exposure,Remove_Mandate,Remove_Exposure
223,3/16/2021 19:54,A1TLNP4SYG1SK,Female,29,White/European American,4,,0,1,No,1,No,50,50,20000,1000,the way she manage the situation,"didnt act reckesly, when she found out she was sick","court case about covid, and whether or not the owner of the store was reckless",No,"Her boss, Barbara Bennett, did not require masks in her store.",NoMandate/OwnerNoMask,NoMandate,OwnNoMask,keep,keep
224,3/16/2021 21:00,A2ULYTT4RRUUVC,Female,43,White/European American,1,,1,1,Yes,1,Yes,100,0,72000,25000,She shouls have known not wearing a mask for that long was risky,She should have gone home earlier or found another mask as soon as possible,I played the role of a juror in a negligence case involving an employer not wearing a mask and giving covid to her employee,No,"Her boss, Barbara Bennett, forgot to wear her mask for a few hours.",NoMandate/OwnerForgotMask,NoMandate,OwnForgotMask,keep,keep
225,3/16/2021 20:07,AGWL5NA0JSEWF,Male,34,White/European American,6,,0,1,No,0,NA,80,20,0,0,"She did not know she was sick, and she was not required to,wear a mask. She did not require Jennifer to stay and Jennifer did not say anything.","coming to work when you didn't feel well, or if she forced Jennifer to stay at work if she was not comfortable would be reckless.",I listened to a civil court case about COVID and an employee getting sick because of exposure through work and acted as a jury member on that case.,No,"Her boss, Barbara Bennett, forgot to wear her mask for a few hours.",NoMandate/OwnerForgotMask,NoMandate,OwnForgotMask,keep,keep
226,3/16/2021 20:08,A2EBMQO1XLEPIL,Female,51,White/European American,6,,0,1,Yes,0,NA,0,100,0,0,Because there was not state mandate and she recognizes she forgot her mask and then went home to get one.She did not feel sick and her employee could have went home if she felt uncomfortable.,She knew she forgot her mask and went home to get it when she could. There was no mask mandate. She was not feeling sick and didn't show any signs or symptoms and her employee is she felt uncomfortable could have went home.,I was a juror for a case,No,"Her boss, Barbara Bennett, forgot to wear her mask for a few hours.",NoMandate/OwnerForgotMask,NoMandate,OwnForgotMask,keep,keep
227,3/16/2021 21:09,A3CLBF224TRYC9,Male,36,White/European American,3,,0,0,NA,0,NA,35,65,0,0,She was not negligent because it was the action of the customer that caused Jennifer’s illness.,"There was no mask mandate in place, so there was nothing that Barbara did that was reckless.",Chose not to award damages to the plaintiff.,No,A customer shopped at her place of employment unmasked,NoMandate/CustomerNoMask,NoMandate,CustNoMask,keep,keep
228,3/16/2021 21:22,A23CKSG4LZJ17I,Female,48,White/European American,6,,0,0,NA,0,NA,33,67,0,0,"At that time, there was no mask mandate. If the plaintiff was so concerned about getting Covid, she couldn't worn a mask to work or simply looked for another job. I believe we should all have the right to decide for ourselves if we want to wear a mask.","I don't find it to be reckless because no one knew the severity of Covid when it began. And there was no mask mandate. She didn't want her employees to get sick, so there was no intent to harm them. And Barbara didn't know she had Covid until she was tested.","I had to evaluate whether or not Barbara, a store owner and employer of Jennifer was guilty of spreading Covid to her employees or not. It was my decision to determine if Barbara not wearing a mask or requiring mask wearing in her store contributed to Jennifer's hospitalization from Covid resulting in over $70k in medical bills.",No,"Her boss, Barbara Bennett, did not require masks in her store.",NoMandate/OwnerNoMask,NoMandate,OwnNoMask,keep,keep
229,3/16/2021 21:35,A2GIT09BQEUM9M,Female,42,White/European American,7,,0,1,No,0,NA,100,0,72000,0,"There was no mandate at the time, to wear the masks. And both of them the employer and the employee did not wear masks.",She let the employers and customers decide for themselves.,"I listened to the case, the lawyers, the judge, the health dept. worker,  the defendant and the plaintiff. Then I decided if the employer was at fault. and if she was negligent and if she was reckless or not. and decided how much money jennifer should get, if any.",No,"Her boss, Barbara Bennett, did not require masks in her store.",NoMandate/OwnerNoMask,NoMandate,OwnNoMask,keep,keep
230,3/16/2021 20:39,AQ023QZ8M1G67,Female,25,White/European American,1,,1,1,Yes,1,Yes,0,100,70000,5000,It was her shop so it was her responsibility to keep her employees safe,I do think she was reckless to her employees and others in the community by not enforcing masks.,I read about a case and then decided if the party was negligent or not.,No,A customer shopped at her place of employment unmasked,NoMandate/CustomerNoMask,NoMandate,CustNoMask,keep,keep
231,3/16/2021 21:41,A2DSF2U9PN448L,Female,23,Hispanic/Latino,3,,1,1,Yes,1,Yes,100,0,70000,1000,She seen a customer come into her store with no mask and chose not to do anything about it.,she interacted with the customer in order to make a sale rather than to tell them to put on a mask.,listened to a court case and decided whether the victim deserved compensation and how much,Yes,A customer shopped at her place of employment unmasked,Mandate/CustomerNoMask,Mandate,CustNoMask,keep,keep
232,3/16/2021 21:43,A1FDKTDJEGHL5Y,Male,29,White/European American,3,,1,1,Yes,1,Yes,80,20,50000,10000,Barbara Bennett displayed negligence when she decided that it was up to each individual person to choose whether to wear a mask or not. Also by putting the sign up on her store that masks are not required.,Barbara Bennett displayed recklessness when she went into the store without a mask and did not require her employees to wear masks.,Determined whether or not Barbara Bennett was responsible and guilty for causing Jennifer Paulson to contract COVID.,Yes,"Her boss, Barbara Bennett, did not require masks in her store.",Mandate/OwnerNoMask,Mandate,OwnNoMask,keep,keep
233,3/16/2021 21:48,A2A7R0WEEFC3OX,Male,48,Asian/Pacific Islander,6,,1,1,Yes,1,Yes,90,10,72000,28000,A reasonably careful person would wear a mask and as a owner would make it necessary for everyone to wear a mask while at the store.  As an employer Barbara has a duty to protect her employees and she failed to do so.,There was a state mandate for masks and the defendant was aware of the consequences of violating the mandate but did so willfully resulting in harm to others.,I was asked to decide the outcome of a civil case involving an employee suing an employer due to getting infected with the coronavirus while at work.,Yes,"Her boss, Barbara Bennett, did not require masks in her store.",Mandate/OwnerNoMask,Mandate,OwnNoMask,keep,keep
234,3/16/2021 21:50,A3CIPO7J3UWBUV,Male,44,Hispanic/Latino,5,,1,0,Yes,1,Yes,85,15,10000,5000,Anyone couldved gave her that outside the work place,I dont think barbara sneezed on her face that day,Didn't do anything was just listening and reading the transcript,Yes,"Her boss, Barbara Bennett, forgot to wear her mask for a few hours.",Mandate/OwnerForgotMask,Mandate,OwnForgotMask,keep,keep
235,3/16/2021 21:52,A17FTRR2SK95W8,Male,34,White/European American,2,,0,0,NA,0,NA,10,90,0,0,She was not at fault for the plaintiff's harm. It was a coincidence.,She was not being reckless in her actions because they did not directly result in the plaintiff's problems.,I had to pretend that I was on a jury. I had to listen to a mock case and decide on the verdict.,No,"Her boss, Barbara Bennett, did not require masks in her store.",NoMandate/OwnerNoMask,NoMandate,OwnNoMask,keep,keep
236,3/16/2021 21:56,A14JTJ450QYZTT,Female,47,White/European American,5,,0,0,NA,0,NA,50,50,0,0,"It was not her fault Jennifer caught a virus, evidence did not support 100% she caught the virus at shop.",She did not willingly put her employees in harm's way.  She required masks in the store.,I listen to a hypothetical COVID-19 civil employment suit being played out for a jury trial.,No,A customer shopped at her place of employment unmasked,NoMandate/CustomerNoMask,NoMandate,CustNoMask,keep,keep
237,3/16/2021 22:01,A30AGR5KF8IEL,Female,53,White/European American,2,,1,1,No,1,No,25,75,18000,7000,"Not wearing a mask was negligent, but I'm not convinced Barbara's lack of a mask one morning caused Jennifer's illness.  Wasn't Jennifer wearing a mask?  Wasn't she avoiding touching her face?  Wasn't she social distancing?  Wasn't she keeping surface areas in the store disinfected?",Barbara didn't know she had COVID when she didn't have a mask to wear.  She didn't intentionally set out to harm her employees or anyone else.,"I listened to audio recording and followed the transcript of a trial involving an employer and one of her employees who thought she contracted COVID at work because the employer was careless and didn't have a mask to wear one morning, and then I gave my opinions of guilt and damages.",Yes,"Her boss, Barbara Bennett, forgot to wear her mask for a few hours.",Mandate/OwnerForgotMask,Mandate,OwnForgotMask,keep,keep
238,3/16/2021 21:05,A2HBQ2WKIIQQN7,Female,30,White/European American,2,,1,1,Yes,1,Yes,20,80,75000,0,she chose not to enforce law while knowing consequences,she knew about covid and mask mandate,Civil case regarding employee contracting Covid due to boss not enforcing masked entry. I sat in a quiet room and reviewed evidence in timely manner.,Yes,A customer shopped at her place of employment unmasked,Mandate/CustomerNoMask,Mandate,CustNoMask,keep,keep
239,3/16/2021 22:05,A23273YME4RCEB,Female,49,White/European American,1,,1,1,Yes,0,NA,51,49,40000,0,"While there wasn’t a mask mandate at the state or county level, Bennett made the conscious decision to require masks in her store. This decision shows she understood that masks are important in stopping the spread of COVID-19 (she stated this in court, too). Thus Bennett knew she was potentially putting others at risk by working the morning without a mask. Furthermore, from the contact tracer testimony, it seems highly likely Bennett was indeed the person who infected Paulson.","The fact that there wasn’t a state or county mask mandate is why I didn’t find Bennett reckless. Had a government mandate been in place, it should have been clear to her that the pandemic is serious enough to always wear a mask.","I was listening carefully on my Airbuds, but I confess that I was scooping my cat’s litter box and taking out the trash during a portion of this exercise. (This was a super interesting task, making it easy to keep my attention.)",No,"Her boss, Barbara Bennett, forgot to wear her mask for a few hours.",NoMandate/OwnerForgotMask,NoMandate,OwnForgotMask,keep,keep
240,3/18/2021 11:48,A3RKG5PZN97RD5,Female,50,White/European American,5,,1,1,Yes,1,Yes,50,50,36000,1,she did knowingly not act to ensure the customer wore a mask in the store,she did not ask the customer to wear a mask,I listened to a court case involving determination of negligence of a store owner,Yes,A customer shopped at her place of employment unmasked,Mandate/CustomerNoMask,Mandate,CustNoMask,keep,keep
241,3/18/2021 11:50,A1P0XSCJ9XAV74,Female,37,White/European American,6,,1,1,Yes,1,Yes,90,10,72000,10000,I did find her to be negligent because she had a responsibility as an employer and business owner. A mask mandate was in effect and she should have taken care to make sure everyone was protected.,I did find her to be reckless because she knowingly let the customer in the store and allowed them to shop there with no mask even though she knew it was wrong.,I listened to a jury trial about a person who had caught COVID and was hospitalized,Yes,A customer shopped at her place of employment unmasked,Mandate/CustomerNoMask,Mandate,CustNoMask,keep,keep
242,3/18/2021 12:22,A3KU7DD8Q1NQ7P,Male,62,White/European American,6,,1,1,Yes,1,Yes,75,25,2500,2500,She could have mentioned to the customer they needed to put a mask on,She could have mentioned to the customer they needed to put a mask on. It was her property.,I listened to audio of a trial transcript.,Yes,A customer shopped at her place of employment unmasked,Mandate/CustomerNoMask,Mandate,CustNoMask,keep,keep
243,3/18/2021 12:28,ADVJB810K4OYR,Male,30,Hispanic/Latino,7,,1,1,Yes,1,Yes,100,0,72000,72000,I found her to be negligent because she let a customer in her store without a mask,She was not careful with the mandate and let someone in her store without a mask.,In this study I found the defendant negligent by letting a customer in without a mask. I read and listen to an audio of the case. I also answered questions about the amount to give the plaintiff.,Yes,A customer shopped at her place of employment unmasked,Mandate/CustomerNoMask,Mandate,CustNoMask,keep,keep
244,3/18/2021 12:44,A3IDG9C18BCATK,Male,31,White/European American,3,,1,1,Yes,1,Yes,75,25,72000,0,We trust our employers to protect us as best as they can. Barbara Bennett failed her employee.,"By not telling the customer to put on a mask and exercising as much caution as she was able to, and mandated by the government in her location, she acted recklessly in my opinion.",I listened to a court case about Sarah Paulson and Barbara Bennett and their lawyers and judge cross-examining everyone to decide if Barbara Bennet was at fault or liable for Sarah contracting Covid.,Yes,A customer shopped at her place of employment unmasked,Mandate/CustomerNoMask,Mandate,CustNoMask,keep,keep
245,3/18/2021 12:59,A2WJMGV0HKQG3Z,Female,67,White/European American,7,,0,1,No,0,NA,0,100,1,1,her employee did not have to work there,her employee had the option to leave the shop,listened and read the case carefully,Yes,A customer shopped at her place of employment unmasked,Mandate/CustomerNoMask,Mandate,CustNoMask,keep,keep
246,3/18/2021 13:03,AMI8H1U9OH4SM,Female,50,Black/African American,6,,0,0,NA,0,NA,40,60,0,0,There is really no way to tell where the plaintiff got the virus. She may have gotten it elsewhere and passed it on to her boss or vice versa.,"No one really knows how sick anyone would get if exposed to covid, she had no ill intent.",I listened to the plaintiff and defense attorneys give opening and closing statements and they asked questions of the defendant and a contact tracer.,Yes,A customer shopped at her place of employment unmasked,Mandate/CustomerNoMask,Mandate,CustNoMask,keep,keep
247,3/18/2021 13:11,AVFZLWRV14IYN,Female,35,White/European American,1,,1,1,Yes,1,Yes,90,10,64000,5000,I found her negligent because she placed the importance of getting a sale over the safety of her employees in not requiring the customer to wear a mask.,"I found her to be reckless because she blatantly avoided telling someone they needed to wear a mask and used the excuse that she felt uncomfortable telling someone to wear a mask against their will when actually there was a mandate in their county that everyone must wear a mask, so it was not a personal choice for her to make.",I was asked to serve as a mock juror regarding an employee getting sick with COVID19 after working in The Curio Shoppe.,Yes,A customer shopped at her place of employment unmasked,Mandate/CustomerNoMask,Mandate,CustNoMask,keep,keep
248,3/18/2021 13:11,A1D1B5U3KDNIJF,Female,55,White/European American,4,,1,1,Yes,1,Yes,100,0,72000,5000,Because she is the owner of the shop and is responsible ultimately for enforcing the county's mask mandate.,"Because by her own testimony she ""thought"" about what could possibly happen by the fact that she gave Jennifer a ""look"" when the customer came in.   So there was a moment where she was thinking of the rule of wearing the mask to prevent the spread of Covid 19.",I listened to the audio file and read the transcripts of the trial of a woman (Ms. Paulson) who was suing her employer (Ms. Bennett) for contracting Covid19 after Ms Bennett allowed a customer to shop in her store while not wearing a mask.   There was a sign that clearly stated that masks were required but Ms. Bennett did not enforce the mandate.   It was found out through tracing that the customer had Covid19 and they came to the conclusion based on everyone she had contact with that she spread the virus in the store.   So if she had been wearing a mask Ms. Paulson would not have gotten sick.,Yes,A customer shopped at her place of employment unmasked,Mandate/CustomerNoMask,Mandate,CustNoMask,keep,keep
249,3/18/2021 13:18,A2VPCWI6X1QCDF,Female,42,White/European American,4,,1,1,Yes,1,Yes,90,10,100000,50000,"She owns the store, and its her responsibility to run it","She needed to tell the customer to follow the mandate, as the owner its her job.","I listened and read the court case about a person who contracted covid while at work. The person who contracted it was working with the owner, who did not tell the customer to put a mask on during their shopping trip.",Yes,A customer shopped at her place of employment unmasked,Mandate/CustomerNoMask,Mandate,CustNoMask,keep,keep
250,3/18/2021 13:23,A3PYR47WYOS9DC,Female,63,White/European American,5,,1,1,Yes,1,Yes,100,0,72000,75000,She was negligent because she knew there was a mandate for masks during a pandemic but she didn’t require the customer to wear it.,She was reckless because she knew not wearing a mask could spread the illness and put her employees in danger.,I determined whether the shop owner Barbara Bennett was responsible for the illness of her employee.,Yes,A customer shopped at her place of employment unmasked,Mandate/CustomerNoMask,Mandate,CustNoMask,keep,keep
251,3/18/2021 13:26,A1FVDI98ZESRLP,Female,36,White/European American,3,,1,1,Yes,1,Yes,100,0,72000,20000,She didn't even attempt to ask the customer to wear a mask,She was fearful telling the customer to wear a mask would cost her a sale. She put her financial gain over her employees health,I read along with the transcript while I listened,Yes,A customer shopped at her place of employment unmasked,Mandate/CustomerNoMask,Mandate,CustNoMask,keep,keep
252,3/18/2021 13:27,A1SBWRAOJBEFIM,Male,30,Asian/Pacific Islander,2,,1,1,Yes,1,Yes,100,0,75000,10000,I thought she was responsible for the plaintiff for getting sick.,"She took the time to look at the customer without the mask, and not say anything. There was a government mandate to wear one.","It was a mock trail, so I was able to hear the case.",Yes,A customer shopped at her place of employment unmasked,Mandate/CustomerNoMask,Mandate,CustNoMask,keep,keep
253,3/18/2021 13:37,A3IO4P2AU6NA18,Male,56,White/European American,6,,0,0,NA,0,NA,50,50,36000,0,Jennifer was working in the store as well. She also failed to address the lack of mask with the customer.,"The contract tracer's testimony was not credible. Contract tracing is not a science. He cannot credibly say that he knows Jennifer got Covid at her employment. She could easily have engaged in non-risky behavior with someone who engaged in risky behavior and passed the virus to her employer. Without listing and investigating every interaction Jennifer had, and then, every interaction everyone Jennifer interacted with had no definitive statement about the source of the virus can be made. In addiion, the virus may have been present from a previous masked customer and ben laying on the counter where all three people could have contacted Covid-19. This appears to be a clear attempt at asserting a causal relationship between events that have not been proven to be causation.",I listened to testimony regarding a civil case in which an employee asserted her boss's negligence caused her to contract Covid-19.,Yes,A customer shopped at her place of employment unmasked,Mandate/CustomerNoMask,Mandate,CustNoMask,keep,keep
254,3/18/2021 13:43,A2NOA2YRKVTIBQ,Female,29,White/European American,5,,0,0,NA,0,NA,10,90,0,0,She had a mask requirement sign outside of the door.,"She was wearing a mask, had the sign, and had her employees wearing masks.","Listened to and read  a court case to determine if I think the plaintiff should be awarded damages or not, in relation to a COVID-19 case.",Yes,A customer shopped at her place of employment unmasked,Mandate/CustomerNoMask,Mandate,CustNoMask,keep,keep
255,3/18/2021 12:44,A2EHH2ZFIRF1BF,Male,62,White/European American,6,,0,1,No,0,NA,0,100,0,0,I am not willing to go down that road. It's a slippery slope that will lead to people suing for contacting any random disease.,The customer may have had a medical reason for not wearing a mask and both the defendant and plaintiff were wearing masks. If masks were effective in this case they would not have been infected.,I listened to tapes and read transcripts about a civil lawsuit seeking damages for a COVID infection.,Yes,A customer shopped at her place of employment unmasked,Mandate/CustomerNoMask,Mandate,CustNoMask,keep,keep
256,3/18/2021 14:03,A2NKWQBUT6Y0RA,Female,48,White/European American,3,,0,1,No,0,NA,50,50,0,0,She shouldn't be punished because someone else got them sick.,"It was kind of reckless but not enough to warrant 76,000",I paid attention to the recordings and the case and made a decision.,Yes,A customer shopped at her place of employment unmasked,Mandate/CustomerNoMask,Mandate,CustNoMask,keep,keep
257,3/18/2021 14:36,A2BABL5AHUOYC7,Male,35,Black/African American,2,,1,1,Yes,1,Yes,90,10,50000,10000,"regardless of how early or late she could have been, she's supposed to make the individual use the mask","regardless of how early or late she could have been, she's supposed to make the individual use the mask",I paid attention to every detail,Yes,A customer shopped at her place of employment unmasked,Mandate/CustomerNoMask,Mandate,CustNoMask,keep,keep
